,Province_State,Date,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_avg,new_deaths_avg
8700,New Mexico,2020-07-15,15841,557,327,6,260.57142857142856,4.285714285714286
8701,New Mexico,2020-07-16,16138,562,297,5,269.57142857142856,4.142857142857143
8702,New Mexico,2020-07-17,16456,565,318,3,272.42857142857144,3.7142857142857144
8703,New Mexico,2020-07-18,16736,569,280,4,280.42857142857144,3.7142857142857144
8704,New Mexico,2020-07-19,16971,571,235,2,277.57142857142856,3.7142857142857144
8705,New Mexico,2020-07-20,17215,578,244,7,274.85714285714283,4.285714285714286
8706,New Mexico,2020-07-21,17517,588,302,10,286.14285714285717,5.285714285714286
8707,New Mexico,2020-07-22,17828,591,311,3,283.85714285714283,4.857142857142857
8708,New Mexico,2020-07-23,18163,596,335,5,289.2857142857143,4.857142857142857
8709,New Mexico,2020-07-24,18475,601,312,5,288.42857142857144,5.142857142857143
8710,New Mexico,2020-07-25,18788,607,313,6,293.14285714285717,5.428571428571429
8711,New Mexico,2020-07-26,19042,614,254,7,295.85714285714283,6.142857142857143
8712,New Mexico,2020-07-27,19502,619,460,5,326.7142857142857,5.857142857142857
8713,New Mexico,2020-07-28,19791,626,289,7,324.85714285714283,5.428571428571429
8714,New Mexico,2020-07-29,20136,632,345,6,329.7142857142857,5.857142857142857
8715,New Mexico,2020-07-30,20388,635,252,3,317.85714285714283,5.571428571428571
8716,New Mexico,2020-07-31,20600,642,212,7,303.57142857142856,5.857142857142857
8717,New Mexico,2020-08-01,20796,651,196,9,286.85714285714283,6.285714285714286
8718,New Mexico,2020-08-02,21016,654,220,3,282.0,5.714285714285714
8719,New Mexico,2020-08-03,21130,655,114,1,232.57142857142858,5.142857142857143
8720,New Mexico,2020-08-04,21340,658,210,3,221.28571428571428,4.571428571428571
8721,New Mexico,2020-08-05,21566,667,226,9,204.28571428571428,5.0
8722,New Mexico,2020-08-06,21773,669,207,2,197.85714285714286,4.857142857142857
8723,New Mexico,2020-08-07,21965,675,192,6,195.0,4.714285714285714
8724,New Mexico,2020-08-08,22115,681,150,6,188.42857142857142,4.285714285714286
8725,New Mexico,2020-08-09,22315,685,200,4,185.57142857142858,4.428571428571429
8726,New Mexico,2020-08-10,22444,690,129,5,187.71428571428572,5.0
8727,New Mexico,2020-08-11,22643,693,199,3,186.14285714285714,5.0
8728,New Mexico,2020-08-12,22816,695,173,2,178.57142857142858,4.0
8729,New Mexico,2020-08-13,22987,697,171,2,173.42857142857142,4.0
8730,New Mexico,2020-08-14,23160,703,173,6,170.71428571428572,4.0
8731,New Mexico,2020-08-15,23302,711,142,8,169.57142857142858,4.285714285714286
8732,New Mexico,2020-08-16,23408,714,106,3,156.14285714285714,4.142857142857143
8733,New Mexico,2020-08-17,23500,718,92,4,150.85714285714286,4.0
8734,New Mexico,2020-08-18,23579,723,79,5,133.71428571428572,4.285714285714286
8735,New Mexico,2020-08-19,23749,729,170,6,133.28571428571428,4.857142857142857
8736,New Mexico,2020-08-20,23951,734,202,5,137.71428571428572,5.285714285714286
8737,New Mexico,2020-08-21,24095,739,144,5,133.57142857142858,5.142857142857143
8738,New Mexico,2020-08-22,24302,743,207,4,142.85714285714286,4.571428571428571
8739,New Mexico,2020-08-23,24396,745,94,2,141.14285714285714,4.428571428571429
8740,New Mexico,2020-08-24,24542,749,146,4,148.85714285714286,4.428571428571429
8741,New Mexico,2020-08-25,24606,752,64,3,146.71428571428572,4.142857142857143
8742,New Mexico,2020-08-26,24732,755,126,3,140.42857142857142,3.7142857142857144
8743,New Mexico,2020-08-27,24920,764,188,9,138.42857142857142,4.285714285714286
8744,New Mexico,2020-08-28,25042,767,122,3,135.28571428571428,4.0
8745,New Mexico,2020-08-29,25178,769,136,2,125.14285714285714,3.7142857142857144
8746,New Mexico,2020-08-30,25283,770,105,1,126.71428571428571,3.5714285714285716
8747,New Mexico,2020-08-31,25352,779,69,9,115.71428571428571,4.285714285714286
8748,New Mexico,2020-09-01,25460,787,108,8,122.0,5.0
8749,New Mexico,2020-09-02,25612,790,152,3,125.71428571428571,5.0
8750,New Mexico,2020-09-03,25812,791,200,1,127.42857142857143,3.857142857142857
8751,New Mexico,2020-09-04,25902,794,90,3,122.85714285714286,3.857142857142857
8752,New Mexico,2020-09-05,26048,800,146,6,124.28571428571429,4.428571428571429
8753,New Mexico,2020-09-06,26107,803,59,3,117.71428571428571,4.714285714285714
8754,New Mexico,2020-09-07,26144,807,37,4,113.14285714285714,4.0
8755,New Mexico,2020-09-08,26181,807,37,0,103.0,2.857142857142857
8756,New Mexico,2020-09-09,26268,813,87,6,93.71428571428571,3.2857142857142856
8757,New Mexico,2020-09-10,26429,816,161,3,88.14285714285714,3.5714285714285716
8758,New Mexico,2020-09-11,26563,818,134,2,94.42857142857143,3.4285714285714284
8759,New Mexico,2020-09-12,26661,821,98,3,87.57142857142857,3.0
8760,New Mexico,2020-09-13,26761,823,100,2,93.42857142857143,2.857142857142857
8761,New Mexico,2020-09-14,26842,823,81,0,99.71428571428571,2.2857142857142856
8762,New Mexico,2020-09-15,26923,830,81,7,106.0,3.2857142857142856
8763,New Mexico,2020-09-16,27041,832,118,2,110.42857142857143,2.7142857142857144
8764,New Mexico,2020-09-17,27199,836,158,4,110.0,2.857142857142857
8765,New Mexico,2020-09-18,27350,841,151,5,112.42857142857143,3.2857142857142856
8766,New Mexico,2020-09-19,27512,847,162,6,121.57142857142857,3.7142857142857144
8767,New Mexico,2020-09-20,27579,849,67,2,116.85714285714286,3.7142857142857144
8768,New Mexico,2020-09-21,27683,851,104,2,120.14285714285714,4.0
8769,New Mexico,2020-09-22,27790,854,107,3,123.85714285714286,3.4285714285714284
8770,New Mexico,2020-09-23,27987,857,197,3,135.14285714285714,3.5714285714285716
8771,New Mexico,2020-09-24,28224,859,237,2,146.42857142857142,3.2857142857142856
8772,New Mexico,2020-09-25,28487,865,263,6,162.42857142857142,3.4285714285714284
8773,New Mexico,2020-09-26,28692,870,205,5,168.57142857142858,3.2857142857142856
8774,New Mexico,2020-09-27,28844,870,152,0,180.71428571428572,3.0
8775,New Mexico,2020-09-28,28985,873,141,3,186.0,3.142857142857143
8776,New Mexico,2020-09-29,29157,875,172,2,195.28571428571428,3.0
8777,New Mexico,2020-09-30,29435,877,278,2,206.85714285714286,2.857142857142857
8778,New Mexico,2020-10-01,29661,882,226,5,205.28571428571428,3.2857142857142856
8779,New Mexico,2020-10-02,30000,887,339,5,216.14285714285714,3.142857142857143
8780,New Mexico,2020-10-03,30296,890,296,3,229.14285714285714,2.857142857142857
8781,New Mexico,2020-10-04,30477,892,181,2,233.28571428571428,3.142857142857143
8782,New Mexico,2020-10-05,30632,894,155,2,235.28571428571428,3.0
8783,New Mexico,2020-10-06,30947,894,315,0,255.71428571428572,2.7142857142857144
8784,New Mexico,2020-10-07,31372,896,425,2,276.7142857142857,2.7142857142857144
8785,New Mexico,2020-10-08,31756,899,384,3,299.2857142857143,2.4285714285714284
8786,New Mexico,2020-10-09,32241,902,485,3,320.14285714285717,2.142857142857143
8787,New Mexico,2020-10-10,32722,907,481,5,346.57142857142856,2.4285714285714284
8788,New Mexico,2020-10-11,32983,911,261,4,358.0,2.7142857142857144
8789,New Mexico,2020-10-12,33362,915,379,4,390.0,3.0
8790,New Mexico,2020-10-13,33713,918,351,3,395.14285714285717,3.4285714285714284
8791,New Mexico,2020-10-14,34290,921,577,3,416.85714285714283,3.5714285714285716
8792,New Mexico,2020-10-15,34958,922,668,1,457.42857142857144,3.2857142857142856
8793,New Mexico,2020-10-16,35770,928,812,6,504.14285714285717,3.7142857142857144
8794,New Mexico,2020-10-17,36343,929,573,1,517.2857142857143,3.142857142857143
8795,New Mexico,2020-10-18,36788,934,445,5,543.5714285714286,3.2857142857142856
8796,New Mexico,2020-10-19,37302,935,514,1,562.8571428571429,2.857142857142857
8797,New Mexico,2020-10-20,37896,942,594,7,597.5714285714286,3.4285714285714284
8798,New Mexico,2020-10-21,38715,950,819,8,632.1428571428571,4.142857142857143
8799,New Mexico,2020-10-22,39377,953,662,3,631.2857142857143,4.428571428571429
8800,New York,2020-01-22,0,0,0,0,,
8801,New York,2020-01-23,0,0,0,0,,
8802,New York,2020-01-24,0,0,0,0,,
8803,New York,2020-01-25,0,0,0,0,,
8804,New York,2020-01-26,0,0,0,0,,
8805,New York,2020-01-27,0,0,0,0,,
8806,New York,2020-01-28,0,0,0,0,0.0,0.0
8807,New York,2020-01-29,0,0,0,0,0.0,0.0
8808,New York,2020-01-30,0,0,0,0,0.0,0.0
8809,New York,2020-01-31,0,0,0,0,0.0,0.0
8810,New York,2020-02-01,0,0,0,0,0.0,0.0
8811,New York,2020-02-02,0,0,0,0,0.0,0.0
8812,New York,2020-02-03,0,0,0,0,0.0,0.0
8813,New York,2020-02-04,0,0,0,0,0.0,0.0
8814,New York,2020-02-05,0,0,0,0,0.0,0.0
8815,New York,2020-02-06,0,0,0,0,0.0,0.0
8816,New York,2020-02-07,0,0,0,0,0.0,0.0
8817,New York,2020-02-08,0,0,0,0,0.0,0.0
8818,New York,2020-02-09,0,0,0,0,0.0,0.0
8819,New York,2020-02-10,0,0,0,0,0.0,0.0
8820,New York,2020-02-11,0,0,0,0,0.0,0.0
8821,New York,2020-02-12,0,0,0,0,0.0,0.0
8822,New York,2020-02-13,0,0,0,0,0.0,0.0
8823,New York,2020-02-14,0,0,0,0,0.0,0.0
8824,New York,2020-02-15,0,0,0,0,0.0,0.0
8825,New York,2020-02-16,0,0,0,0,0.0,0.0
8826,New York,2020-02-17,0,0,0,0,0.0,0.0
8827,New York,2020-02-18,0,0,0,0,0.0,0.0
8828,New York,2020-02-19,0,0,0,0,0.0,0.0
8829,New York,2020-02-20,0,0,0,0,0.0,0.0
8830,New York,2020-02-21,0,0,0,0,0.0,0.0
8831,New York,2020-02-22,0,0,0,0,0.0,0.0
8832,New York,2020-02-23,0,0,0,0,0.0,0.0
8833,New York,2020-02-24,0,0,0,0,0.0,0.0
8834,New York,2020-02-25,0,0,0,0,0.0,0.0
8835,New York,2020-02-26,0,0,0,0,0.0,0.0
8836,New York,2020-02-27,0,0,0,0,0.0,0.0
8837,New York,2020-02-28,0,0,0,0,0.0,0.0
8838,New York,2020-02-29,0,0,0,0,0.0,0.0
8839,New York,2020-03-01,0,0,0,0,0.0,0.0
8840,New York,2020-03-02,0,0,0,0,0.0,0.0
8841,New York,2020-03-03,1,0,1,0,0.14285714285714285,0.0
8842,New York,2020-03-04,10,0,9,0,1.4285714285714286,0.0
8843,New York,2020-03-05,21,0,11,0,3.0,0.0
8844,New York,2020-03-06,24,0,3,0,3.4285714285714284,0.0
8845,New York,2020-03-07,76,0,52,0,10.857142857142858,0.0
8846,New York,2020-03-08,105,0,29,0,15.0,0.0
8847,New York,2020-03-09,138,0,33,0,19.714285714285715,0.0
8848,New York,2020-03-10,152,0,14,0,21.571428571428573,0.0
8849,New York,2020-03-11,216,1,64,1,29.428571428571427,0.14285714285714285
8850,New York,2020-03-12,296,1,80,0,39.285714285714285,0.14285714285714285
8851,New York,2020-03-13,379,1,83,0,50.714285714285715,0.14285714285714285
8852,New York,2020-03-14,557,5,178,4,68.71428571428571,0.7142857142857143
8853,New York,2020-03-15,633,10,76,5,75.42857142857143,1.4285714285714286
8854,New York,2020-03-16,961,21,328,11,117.57142857142857,3.0
8855,New York,2020-03-17,1407,35,446,14,179.28571428571428,5.0
8856,New York,2020-03-18,2507,60,1100,25,327.2857142857143,8.428571428571429
8857,New York,2020-03-19,4221,88,1714,28,560.7142857142857,12.428571428571429
8858,New York,2020-03-20,7660,143,3439,55,1040.142857142857,20.285714285714285
8859,New York,2020-03-21,10410,195,2750,52,1407.5714285714287,27.142857142857142
8860,New York,2020-03-22,15191,249,4781,54,2079.714285714286,34.142857142857146
8861,New York,2020-03-23,20884,351,5693,102,2846.1428571428573,47.142857142857146
8862,New York,2020-03-24,25681,475,4797,124,3467.714285714286,62.857142857142854
8863,New York,2020-03-25,30841,632,5160,157,4047.714285714286,81.71428571428571
8864,New York,2020-03-26,37397,867,6556,235,4739.428571428572,111.28571428571429
8865,New York,2020-03-27,44701,1139,7304,272,5291.571428571428,142.28571428571428
8866,New York,2020-03-28,52400,1492,7699,353,5998.571428571428,185.28571428571428
8867,New York,2020-03-29,59648,1874,7248,382,6351.0,232.14285714285714
8868,New York,2020-03-30,66663,2286,7015,412,6539.857142857143,276.42857142857144
8869,New York,2020-03-31,75853,2775,9190,489,7167.428571428572,328.57142857142856
8870,New York,2020-04-01,83948,3411,8095,636,7586.714285714285,397.0
8871,New York,2020-04-02,92506,4138,8558,727,7872.714285714285,467.2857142857143
8872,New York,2020-04-03,102987,4899,10481,761,8326.57142857143,537.1428571428571
8873,New York,2020-04-04,113833,5686,10846,787,8776.142857142857,599.1428571428571
8874,New York,2020-04-05,123160,6596,9327,910,9073.142857142857,674.5714285714286
8875,New York,2020-04-06,131815,7657,8655,1061,9307.42857142857,767.2857142857143
8876,New York,2020-04-07,139875,8930,8060,1273,9146.0,879.2857142857143
8877,New York,2020-04-08,151061,9879,11186,949,9587.57142857143,924.0
8878,New York,2020-04-09,161779,10929,10718,1050,9896.142857142857,970.1428571428571
8879,New York,2020-04-10,172348,11850,10569,921,9908.714285714286,993.0
8880,New York,2020-04-11,181026,12772,8678,922,9599.0,1012.2857142857143
8881,New York,2020-04-12,189033,13710,8007,938,9410.42857142857,1016.2857142857143
8882,New York,2020-04-13,195749,14728,6716,1018,9133.42857142857,1010.1428571428571
8883,New York,2020-04-14,203020,15608,7271,880,9020.714285714286,954.0
8884,New York,2020-04-15,214454,16394,11434,786,9056.142857142857,930.7142857142857
8885,New York,2020-04-16,223691,17137,9237,743,8844.57142857143,886.8571428571429
8886,New York,2020-04-17,230597,17614,6906,477,8321.285714285714,823.4285714285714
8887,New York,2020-04-18,237403,18175,6806,561,8053.857142857143,771.8571428571429
8888,New York,2020-04-19,243551,18699,6148,524,7788.285714285715,712.7142857142857
8889,New York,2020-04-20,248631,19670,5080,971,7554.571428571428,706.0
8890,New York,2020-04-21,253496,20341,4865,671,7210.857142857143,676.1428571428571
8891,New York,2020-04-22,258427,20859,4931,518,6281.857142857143,637.8571428571429
8892,New York,2020-04-23,263460,21516,5033,657,5681.285714285715,625.5714285714286
8893,New York,2020-04-24,271590,22069,8130,553,5856.142857142857,636.4285714285714
8894,New York,2020-04-25,282143,22505,10553,436,6391.428571428572,618.5714285714286
8895,New York,2020-04-26,288045,22910,5902,405,6356.285714285715,601.5714285714286
8896,New York,2020-04-27,291996,23391,3951,481,6195.0,531.5714285714286
8897,New York,2020-04-28,295106,23726,3110,335,5944.285714285715,483.57142857142856
8898,New York,2020-04-29,299691,24172,4585,446,5894.857142857143,473.2857142857143
8899,New York,2020-04-30,304372,24542,4681,370,5844.571428571428,432.2857142857143
8900,New York,2020-05-01,308314,24911,3942,369,5246.285714285715,406.0
8901,New York,2020-05-02,312977,25201,4663,290,4404.857142857143,385.14285714285717
8902,New York,2020-05-03,316415,25484,3438,283,4052.8571428571427,367.7142857142857
8903,New York,2020-05-04,318953,25837,2538,353,3851.0,349.42857142857144
8904,New York,2020-05-05,321192,26119,2239,282,3726.5714285714284,341.85714285714283
8905,New York,2020-05-06,323978,26689,2786,570,3469.5714285714284,359.57142857142856
8906,New York,2020-05-07,327469,26916,3491,227,3299.5714285714284,339.14285714285717
8907,New York,2020-05-08,330407,27233,2938,317,3156.1428571428573,331.7142857142857
8908,New York,2020-05-09,333122,27454,2715,221,2877.8571428571427,321.85714285714283
8909,New York,2020-05-10,335395,27627,2273,173,2711.4285714285716,306.14285714285717
8910,New York,2020-05-11,337055,27824,1660,197,2586.0,283.85714285714283
8911,New York,2020-05-12,338485,28042,1430,218,2470.4285714285716,274.7142857142857
8912,New York,2020-05-13,340661,28247,2176,205,2383.285714285714,222.57142857142858
8913,New York,2020-05-14,343051,28408,2390,161,2226.0,213.14285714285714
8914,New York,2020-05-15,345813,28673,2762,265,2200.8571428571427,205.71428571428572
8915,New York,2020-05-16,348232,28845,2419,172,2158.5714285714284,198.71428571428572
8916,New York,2020-05-17,350121,28971,1889,126,2103.714285714286,192.0
8917,New York,2020-05-18,351371,29454,1250,483,2045.142857142857,232.85714285714286
8918,New York,2020-05-19,352845,29652,1474,198,2051.4285714285716,230.0
8919,New York,2020-05-20,354370,29717,1525,65,1958.4285714285713,210.0
8920,New York,2020-05-21,356458,29790,2088,73,1915.2857142857142,197.42857142857142
8921,New York,2020-05-22,358154,29864,1696,74,1763.0,170.14285714285714
8922,New York,2020-05-23,359926,30032,1772,168,1670.5714285714287,169.57142857142858
8923,New York,2020-05-24,361515,30125,1589,93,1627.7142857142858,164.85714285714286
8924,New York,2020-05-25,362764,30249,1249,124,1627.5714285714287,113.57142857142857
8925,New York,2020-05-26,363836,30276,1072,27,1570.142857142857,89.14285714285714
8926,New York,2020-05-27,364965,30462,1129,186,1513.5714285714287,106.42857142857143
8927,New York,2020-05-28,366733,30482,1768,20,1467.857142857143,98.85714285714286
8928,New York,2020-05-29,368284,30578,1551,96,1447.142857142857,102.0
8929,New York,2020-05-30,369660,30649,1376,71,1390.5714285714287,88.14285714285714
8930,New York,2020-05-31,370770,30699,1110,50,1322.142857142857,82.0
8931,New York,2020-06-01,371711,30832,941,133,1278.142857142857,83.28571428571429
8932,New York,2020-06-02,373040,30910,1329,78,1314.857142857143,90.57142857142857
8933,New York,2020-06-03,374085,30964,1045,54,1302.857142857143,71.71428571428571
8934,New York,2020-06-04,375133,31093,1048,129,1200.0,87.28571428571429
8935,New York,2020-06-05,376208,31120,1075,27,1132.0,77.42857142857143
8936,New York,2020-06-06,377316,31141,1108,21,1093.7142857142858,70.28571428571429
8937,New York,2020-06-07,378097,31226,781,85,1046.7142857142858,75.28571428571429
8938,New York,2020-06-08,378799,31287,702,61,1012.5714285714286,65.0
8939,New York,2020-06-09,379482,31327,683,40,920.2857142857143,59.57142857142857
8940,New York,2020-06-10,380156,31390,674,63,867.2857142857143,60.857142857142854
8941,New York,2020-06-11,380892,31404,736,14,822.7142857142857,44.42857142857143
8942,New York,2020-06-12,381714,31554,822,150,786.5714285714286,62.0
8943,New York,2020-06-13,382630,31568,916,14,759.1428571428571,61.0
8944,New York,2020-06-14,383324,31595,694,27,746.7142857142857,52.714285714285715
8945,New York,2020-06-15,383944,31628,620,33,735.0,48.714285714285715
8946,New York,2020-06-16,384575,31678,631,50,727.5714285714286,50.142857142857146
8947,New York,2020-06-17,385142,31696,567,18,712.2857142857143,43.714285714285715
8948,New York,2020-06-18,385760,31728,618,32,695.4285714285714,46.285714285714285
8949,New York,2020-06-19,386556,31747,796,19,691.7142857142857,27.571428571428573
8950,New York,2020-06-20,387272,31817,716,70,663.1428571428571,35.57142857142857
8951,New York,2020-06-21,387936,31854,664,37,658.8571428571429,37.0
8952,New York,2020-06-22,388488,31890,552,36,649.1428571428571,37.42857142857143
8953,New York,2020-06-23,389085,31952,597,62,644.2857142857143,39.142857142857146
8954,New York,2020-06-24,389666,31974,581,22,646.2857142857143,39.714285714285715
8955,New York,2020-06-25,390415,32007,749,33,665.0,39.857142857142854
8956,New York,2020-06-26,391220,32030,805,23,666.2857142857143,40.42857142857143
8957,New York,2020-06-27,391923,32051,703,21,664.4285714285714,33.42857142857143
8958,New York,2020-06-28,392539,32078,616,27,657.5714285714286,32.0
8959,New York,2020-06-29,392930,32109,391,31,634.5714285714286,31.285714285714285
8960,New York,2020-06-30,393454,32070,524,-39,624.1428571428571,16.857142857142858
8961,New York,2020-07-01,394079,32088,625,18,630.4285714285714,16.285714285714285
8962,New York,2020-07-02,394954,32112,875,24,648.4285714285714,15.0
8963,New York,2020-07-03,395872,32192,918,80,664.5714285714286,23.142857142857142
8964,New York,2020-07-04,396598,32206,726,14,667.8571428571429,22.142857142857142
8965,New York,2020-07-05,397131,32244,533,38,656.0,23.714285714285715
8966,New York,2020-07-06,397649,32261,518,17,674.1428571428571,21.714285714285715
8967,New York,2020-07-07,398237,32283,588,22,683.2857142857143,30.428571428571427
8968,New York,2020-07-08,398929,32304,692,21,692.8571428571429,30.857142857142858
8969,New York,2020-07-09,399513,32327,584,23,651.2857142857143,30.714285714285715
8970,New York,2020-07-10,400299,32369,786,42,632.4285714285714,25.285714285714285
8971,New York,2020-07-11,401029,32380,730,11,633.0,24.857142857142858
8972,New York,2020-07-12,401706,32395,677,15,653.5714285714286,21.571428571428573
8973,New York,2020-07-13,402263,32418,557,23,659.1428571428571,22.428571428571427
8974,New York,2020-07-14,403175,32429,912,11,705.4285714285714,20.857142857142858
8975,New York,2020-07-15,404006,32448,831,19,725.2857142857143,20.571428571428573
8976,New York,2020-07-16,404775,32457,769,9,751.7142857142857,18.571428571428573
8977,New York,2020-07-17,405551,32484,776,27,750.2857142857143,16.428571428571427
8978,New York,2020-07-18,406305,32497,754,13,753.7142857142857,16.714285714285715
8979,New York,2020-07-19,406807,32516,502,19,728.7142857142857,17.285714285714285
8980,New York,2020-07-20,407326,32527,519,11,723.2857142857143,15.571428571428571
8981,New York,2020-07-21,408181,32539,855,12,715.1428571428571,15.714285714285714
8982,New York,2020-07-22,408886,32582,705,43,697.1428571428571,19.142857142857142
8983,New York,2020-07-23,409697,32591,811,9,703.1428571428571,19.142857142857142
8984,New York,2020-07-24,410450,32602,753,11,699.8571428571429,16.857142857142858
8985,New York,2020-07-25,411200,32612,750,10,699.2857142857143,16.428571428571427
8986,New York,2020-07-26,411736,32629,536,17,704.1428571428571,16.142857142857142
8987,New York,2020-07-27,412344,32639,608,10,716.8571428571429,16.0
8988,New York,2020-07-28,412878,32653,534,14,671.0,16.285714285714285
8989,New York,2020-07-29,413593,32654,715,1,672.4285714285714,10.285714285714286
8990,New York,2020-07-30,414370,32672,777,18,667.5714285714286,11.571428571428571
8991,New York,2020-07-31,415014,32675,644,3,652.0,10.428571428571429
8992,New York,2020-08-01,415767,32684,753,9,652.4285714285714,10.285714285714286
8993,New York,2020-08-02,416298,32697,531,13,651.7142857142857,9.714285714285714
8994,New York,2020-08-03,416843,32697,545,0,642.7142857142857,8.285714285714286
8995,New York,2020-08-04,417589,32703,746,6,673.0,7.142857142857143
8996,New York,2020-08-05,418225,32736,636,33,661.7142857142857,11.714285714285714
8997,New York,2020-08-06,418928,32741,703,5,651.1428571428571,9.857142857142858
8998,New York,2020-08-07,419642,32744,714,3,661.1428571428571,9.857142857142858
8999,New York,2020-08-08,420345,32753,703,9,654.0,9.857142857142858
9000,New York,2020-08-09,420860,32755,515,2,651.7142857142857,8.285714285714286
9001,New York,2020-08-10,421336,32764,476,9,641.8571428571429,9.571428571428571
9002,New York,2020-08-11,422003,32770,667,6,630.5714285714286,9.571428571428571
9003,New York,2020-08-12,422703,32778,700,8,639.7142857142857,6.0
9004,New York,2020-08-13,423440,32780,737,2,644.5714285714286,5.571428571428571
9005,New York,2020-08-14,424167,32798,727,18,646.4285714285714,7.714285714285714
9006,New York,2020-08-15,424901,32809,734,11,650.8571428571429,8.0
9007,New York,2020-08-16,425508,32816,607,7,664.0,8.714285714285714
9008,New York,2020-08-17,425916,32823,408,7,654.2857142857143,8.428571428571429
9009,New York,2020-08-18,426571,32835,655,12,652.5714285714286,9.285714285714286
9010,New York,2020-08-19,427202,32840,631,5,642.7142857142857,8.857142857142858
9011,New York,2020-08-20,427803,32837,601,-3,623.2857142857143,8.142857142857142
9012,New York,2020-08-21,428512,32833,709,-4,620.7142857142857,5.0
9013,New York,2020-08-22,429165,32839,653,6,609.1428571428571,4.285714285714286
9014,New York,2020-08-23,429737,32851,572,12,604.1428571428571,5.0
9015,New York,2020-08-24,430145,32852,408,1,604.1428571428571,4.142857142857143
9016,New York,2020-08-25,430774,32881,629,29,600.4285714285714,6.571428571428571
9017,New York,2020-08-26,431340,32887,566,6,591.1428571428571,6.714285714285714
9018,New York,2020-08-27,432131,32887,791,0,618.2857142857143,7.142857142857143
9019,New York,2020-08-28,432767,32890,636,3,607.8571428571429,8.142857142857142
9020,New York,2020-08-29,433402,32891,635,1,605.2857142857143,7.428571428571429
9021,New York,2020-08-30,434100,32909,698,18,623.2857142857143,8.285714285714286
9022,New York,2020-08-31,434756,32957,656,48,658.7142857142857,15.0
9023,New York,2020-09-01,435510,32966,754,9,676.5714285714286,12.142857142857142
9024,New York,2020-09-02,436218,32972,708,6,696.8571428571429,12.142857142857142
9025,New York,2020-09-03,437107,32976,889,4,710.8571428571429,12.714285714285714
9026,New York,2020-09-04,437971,32982,864,6,743.4285714285714,13.142857142857142
9027,New York,2020-09-05,438772,32987,801,5,767.1428571428571,13.714285714285714
9028,New York,2020-09-06,439501,32987,729,0,771.5714285714286,11.142857142857142
9029,New York,2020-09-07,440021,33002,520,15,752.1428571428571,6.428571428571429
9030,New York,2020-09-08,440578,33016,557,14,724.0,7.142857142857143
9031,New York,2020-09-09,441154,33019,576,3,705.1428571428571,6.714285714285714
9032,New York,2020-09-10,441911,33019,757,0,686.2857142857143,6.142857142857143
9033,New York,2020-09-11,442791,33019,880,0,688.5714285714286,5.285714285714286
9034,New York,2020-09-12,443640,33023,849,4,695.4285714285714,5.142857142857143
9035,New York,2020-09-13,444365,33023,725,0,694.8571428571429,5.142857142857143
9036,New York,2020-09-14,444948,33030,583,7,703.8571428571429,4.0
9037,New York,2020-09-15,445714,33038,766,8,733.7142857142857,3.142857142857143
9038,New York,2020-09-16,446366,33042,652,4,744.5714285714286,3.2857142857142856
9039,New York,2020-09-17,447262,33070,896,28,764.4285714285714,7.285714285714286
9040,New York,2020-09-18,448052,33085,790,15,751.5714285714286,9.428571428571429
9041,New York,2020-09-19,449038,33081,986,-4,771.1428571428571,8.285714285714286
9042,New York,2020-09-20,449900,33087,862,6,790.7142857142857,9.142857142857142
9043,New York,2020-09-21,450473,33092,573,5,789.2857142857143,8.857142857142858
9044,New York,2020-09-22,451227,33090,754,-2,787.5714285714286,7.428571428571429
9045,New York,2020-09-23,451892,33090,665,0,789.4285714285714,6.857142857142857
9046,New York,2020-09-24,452847,33095,955,5,797.8571428571429,3.5714285714285716
9047,New York,2020-09-25,453755,33122,908,27,814.7142857142857,5.285714285714286
9048,New York,2020-09-26,454760,33125,1005,3,817.4285714285714,6.285714285714286
9049,New York,2020-09-27,455626,33131,866,6,818.0,6.285714285714286
9050,New York,2020-09-28,456460,33140,834,9,855.2857142857143,6.857142857142857
9051,New York,2020-09-29,457649,33144,1189,4,917.4285714285714,7.714285714285714
9052,New York,2020-09-30,458649,33153,1000,9,965.2857142857143,9.0
9053,New York,2020-10-01,460031,33159,1382,6,1026.2857142857142,9.142857142857142
9054,New York,2020-10-02,461629,33199,1598,40,1124.857142857143,11.0
9055,New York,2020-10-03,463360,33197,1731,-2,1228.5714285714287,10.285714285714286
9056,New York,2020-10-04,464582,33205,1222,8,1279.4285714285713,10.571428571428571
9057,New York,2020-10-05,465515,33214,933,9,1293.5714285714287,10.571428571428571
9058,New York,2020-10-06,466908,33219,1393,5,1322.7142857142858,10.714285714285714
9059,New York,2020-10-07,468268,33226,1360,7,1374.142857142857,10.428571428571429
9060,New York,2020-10-08,470104,33227,1836,1,1439.0,9.714285714285714
9061,New York,2020-10-09,471696,33290,1592,63,1438.142857142857,13.0
9062,New York,2020-10-10,473143,33293,1447,3,1397.5714285714287,13.714285714285714
9063,New York,2020-10-11,474286,33294,1143,1,1386.2857142857142,12.714285714285714
9064,New York,2020-10-12,475315,33301,1029,7,1400.0,12.428571428571429
9065,New York,2020-10-13,476708,33306,1393,5,1400.0,12.428571428571429
9066,New York,2020-10-14,477940,33316,1232,10,1381.7142857142858,12.857142857142858
9067,New York,2020-10-15,479400,33337,1460,21,1328.0,15.714285714285714
9068,New York,2020-10-16,481107,33337,1707,0,1344.4285714285713,6.714285714285714
